[0.000000] (-) TimerEvent: {}
[0.000776] (-) JobUnselected: {'identifier': 'arduino_bridge'}
[0.001069] (-) JobUnselected: {'identifier': 'camera_ros'}
[0.001134] (-) JobUnselected: {'identifier': 'nv21_converter_pkg'}
[0.001233] (-) JobUnselected: {'identifier': 'robot_bringup'}
[0.001299] (-) JobUnselected: {'identifier': 'robot_control'}
[0.001328] (-) JobUnselected: {'identifier': 'robot_description'}
[0.001348] (-) JobUnselected: {'identifier': 'robot_hardware'}
[0.001469] (-) JobUnselected: {'identifier': 'robot_interfaces'}
[0.001498] (-) JobUnselected: {'identifier': 'robot_launch'}
[0.001529] (-) JobUnselected: {'identifier': 'robot_navigation'}
[0.001548] (-) JobUnselected: {'identifier': 'robot_perception'}
[0.001618] (-) JobUnselected: {'identifier': 'robot_sensors'}
[0.001742] (-) JobUnselected: {'identifier': 'ros2arduino_bridge'}
[0.001769] (-) JobUnselected: {'identifier': 'vision_system'}
[0.001794] (robot_gazebo) JobQueued: {'identifier': 'robot_gazebo', 'dependencies': OrderedDict()}
[0.001825] (robot_gazebo) JobStarted: {'identifier': 'robot_gazebo'}
[0.013234] (robot_gazebo) JobProgress: {'identifier': 'robot_gazebo', 'progress': 'cmake'}
[0.014402] (robot_gazebo) JobProgress: {'identifier': 'robot_gazebo', 'progress': 'build'}
[0.015301] (robot_gazebo) Command: {'cmd': ['/usr/bin/cmake', '--build', '/root/Dojo/build/robot_gazebo', '--', '-j16', '-l16'], 'cwd': '/root/Dojo/build/robot_gazebo', 'env': OrderedDict([('HOSTNAME', 'gareth-joel-HP-Pavilion-Gaming-Laptop-15-ec2xxx'), ('SHLVL', '0'), ('LD_LIBRARY_PATH', '/root/Dojo/install/robot_interfaces/lib:/root/Dojo/install/camera_ros/lib:/usr/lib/x86_64-linux-gnu/gazebo-11/plugins:/opt/ros/humble/opt/rviz_ogre_vendor/lib:/opt/ros/humble/lib/x86_64-linux-gnu:/opt/ros/humble/lib'), ('HOME', '/root'), ('OLDPWD', '/'), ('ROS_PYTHON_VERSION', '3'), ('COLCON_PREFIX_PATH', '/root/Dojo/install'), ('ROS_DISTRO', 'humble'), ('_', '/usr/bin/colcon'), ('ROS_VERSION', '2'), ('TERM', 'xterm'), ('ROS_LOCALHOST_ONLY', '0'), ('QT_X11_NO_MITSHM', '1'), ('PATH', '/root/Dojo/install/robot_perception/bin:/opt/ros/humble/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin'), ('DISPLAY', ':0'), ('LANG', 'C.UTF-8'), ('AMENT_PREFIX_PATH', '/root/Dojo/install/vision_system:/root/Dojo/install/robot_launch:/root/Dojo/install/ros2arduino_bridge:/root/Dojo/install/robot_sensors:/root/Dojo/install/robot_bringup:/root/Dojo/install/robot_perception:/root/Dojo/install/robot_navigation:/root/Dojo/install/robot_interfaces:/root/Dojo/install/robot_hardware:/root/Dojo/install/robot_description:/root/Dojo/install/robot_control:/root/Dojo/install/nv21_converter_pkg:/root/Dojo/install/camera_ros:/root/Dojo/install/articubot_one:/root/Dojo/install/arduino_bridge:/opt/ros/humble'), ('PWD', '/root/Dojo/build/robot_gazebo'), ('LC_ALL', 'C.UTF-8'), ('PYTHONPATH', '/root/Dojo/build/vision_system:/root/Dojo/install/vision_system/lib/python3.10/site-packages:/root/Dojo/build/robot_launch:/root/Dojo/install/robot_launch/lib/python3.10/site-packages:/root/Dojo/build/ros2arduino_bridge:/root/Dojo/install/ros2arduino_bridge/lib/python3.10/site-packages:/root/Dojo/build/robot_sensors:/root/Dojo/install/robot_sensors/lib/python3.10/site-packages:/root/Dojo/build/robot_perception:/root/Dojo/install/robot_perception/lib/python3.10/site-packages:/root/Dojo/install/robot_interfaces/local/lib/python3.10/dist-packages:/root/Dojo/build/robot_hardware:/root/Dojo/install/robot_hardware/lib/python3.10/site-packages:/root/Dojo/install/robot_description/local/lib/python3.10/dist-packages:/root/Dojo/build/robot_control:/root/Dojo/install/robot_control/lib/python3.10/site-packages:/root/Dojo/build/nv21_converter_pkg:/root/Dojo/install/nv21_converter_pkg/lib/python3.10/site-packages:/root/Dojo/build/arduino_bridge:/root/Dojo/install/arduino_bridge/lib/python3.10/site-packages:/opt/ros/humble/lib/python3.10/site-packages:/opt/ros/humble/local/lib/python3.10/dist-packages'), ('COLCON', '1'), ('CMAKE_PREFIX_PATH', '/root/Dojo/install/robot_bringup:/root/Dojo/install/robot_navigation:/root/Dojo/install/robot_interfaces:/root/Dojo/install/robot_gazebo:/root/Dojo/install/robot_description:/root/Dojo/install/camera_ros:/root/Dojo/install/articubot_one')]), 'shell': False}
[0.099611] (-) TimerEvent: {}
[0.119234] (robot_gazebo) CommandEnded: {'returncode': 0}
[0.119953] (robot_gazebo) JobProgress: {'identifier': 'robot_gazebo', 'progress': 'install'}
[0.130926] (robot_gazebo) Command: {'cmd': ['/usr/bin/cmake', '--install', '/root/Dojo/build/robot_gazebo'], 'cwd': '/root/Dojo/build/robot_gazebo', 'env': OrderedDict([('HOSTNAME', 'gareth-joel-HP-Pavilion-Gaming-Laptop-15-ec2xxx'), ('SHLVL', '0'), ('LD_LIBRARY_PATH', '/root/Dojo/install/robot_interfaces/lib:/root/Dojo/install/camera_ros/lib:/usr/lib/x86_64-linux-gnu/gazebo-11/plugins:/opt/ros/humble/opt/rviz_ogre_vendor/lib:/opt/ros/humble/lib/x86_64-linux-gnu:/opt/ros/humble/lib'), ('HOME', '/root'), ('OLDPWD', '/'), ('ROS_PYTHON_VERSION', '3'), ('COLCON_PREFIX_PATH', '/root/Dojo/install'), ('ROS_DISTRO', 'humble'), ('_', '/usr/bin/colcon'), ('ROS_VERSION', '2'), ('TERM', 'xterm'), ('ROS_LOCALHOST_ONLY', '0'), ('QT_X11_NO_MITSHM', '1'), ('PATH', '/root/Dojo/install/robot_perception/bin:/opt/ros/humble/bin:/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin'), ('DISPLAY', ':0'), ('LANG', 'C.UTF-8'), ('AMENT_PREFIX_PATH', '/root/Dojo/install/vision_system:/root/Dojo/install/robot_launch:/root/Dojo/install/ros2arduino_bridge:/root/Dojo/install/robot_sensors:/root/Dojo/install/robot_bringup:/root/Dojo/install/robot_perception:/root/Dojo/install/robot_navigation:/root/Dojo/install/robot_interfaces:/root/Dojo/install/robot_hardware:/root/Dojo/install/robot_description:/root/Dojo/install/robot_control:/root/Dojo/install/nv21_converter_pkg:/root/Dojo/install/camera_ros:/root/Dojo/install/articubot_one:/root/Dojo/install/arduino_bridge:/opt/ros/humble'), ('PWD', '/root/Dojo/build/robot_gazebo'), ('LC_ALL', 'C.UTF-8'), ('PYTHONPATH', '/root/Dojo/build/vision_system:/root/Dojo/install/vision_system/lib/python3.10/site-packages:/root/Dojo/build/robot_launch:/root/Dojo/install/robot_launch/lib/python3.10/site-packages:/root/Dojo/build/ros2arduino_bridge:/root/Dojo/install/ros2arduino_bridge/lib/python3.10/site-packages:/root/Dojo/build/robot_sensors:/root/Dojo/install/robot_sensors/lib/python3.10/site-packages:/root/Dojo/build/robot_perception:/root/Dojo/install/robot_perception/lib/python3.10/site-packages:/root/Dojo/install/robot_interfaces/local/lib/python3.10/dist-packages:/root/Dojo/build/robot_hardware:/root/Dojo/install/robot_hardware/lib/python3.10/site-packages:/root/Dojo/install/robot_description/local/lib/python3.10/dist-packages:/root/Dojo/build/robot_control:/root/Dojo/install/robot_control/lib/python3.10/site-packages:/root/Dojo/build/nv21_converter_pkg:/root/Dojo/install/nv21_converter_pkg/lib/python3.10/site-packages:/root/Dojo/build/arduino_bridge:/root/Dojo/install/arduino_bridge/lib/python3.10/site-packages:/opt/ros/humble/lib/python3.10/site-packages:/opt/ros/humble/local/lib/python3.10/dist-packages'), ('COLCON', '1'), ('CMAKE_PREFIX_PATH', '/root/Dojo/install/robot_bringup:/root/Dojo/install/robot_navigation:/root/Dojo/install/robot_interfaces:/root/Dojo/install/robot_gazebo:/root/Dojo/install/robot_description:/root/Dojo/install/camera_ros:/root/Dojo/install/articubot_one')]), 'shell': False}
[0.139394] (robot_gazebo) StdoutLine: {'line': b'-- Install configuration: ""\n'}
[0.139888] (robot_gazebo) StdoutLine: {'line': b'-- Execute custom install script\n'}
[0.140340] (robot_gazebo) StdoutLine: {'line': b'-- Up-to-date symlink: /root/Dojo/install/robot_gazebo/share/robot_gazebo/launch/complete_simulation.launch.py\n'}
[0.140497] (robot_gazebo) StdoutLine: {'line': b'-- Up-to-date symlink: /root/Dojo/install/robot_gazebo/share/robot_gazebo/launch/docker_simulation.launch.py\n'}
[0.140662] (robot_gazebo) StdoutLine: {'line': b'-- Up-to-date symlink: /root/Dojo/install/robot_gazebo/share/robot_gazebo/launch/full_simulation.launch.py\n'}
[0.140791] (robot_gazebo) StdoutLine: {'line': b'-- Up-to-date symlink: /root/Dojo/install/robot_gazebo/share/robot_gazebo/launch/gazebo.launch.py\n'}
[0.140903] (robot_gazebo) StdoutLine: {'line': b'-- Up-to-date symlink: /root/Dojo/install/robot_gazebo/share/robot_gazebo/launch/perception_wrapper.launch.py\n'}
[0.141060] (robot_gazebo) StdoutLine: {'line': b'-- Up-to-date symlink: /root/Dojo/install/robot_gazebo/share/robot_gazebo/launch/robot_simulation.launch.py\n'}
[0.141223] (robot_gazebo) StdoutLine: {'line': b'-- Up-to-date symlink: /root/Dojo/install/robot_gazebo/share/robot_gazebo/launch/simple_simulation.launch.py\n'}
[0.141394] (robot_gazebo) StdoutLine: {'line': b'-- Up-to-date symlink: /root/Dojo/install/robot_gazebo/share/robot_gazebo/launch/simulation.launch.py\n'}
[0.141750] (robot_gazebo) StdoutLine: {'line': b'-- Up-to-date symlink: /root/Dojo/install/robot_gazebo/share/robot_gazebo/config/diff_drive_controller.yaml\n'}
[0.141963] (robot_gazebo) StdoutLine: {'line': b'-- Up-to-date symlink: /root/Dojo/install/robot_gazebo/share/robot_gazebo/config/ekf_config.yaml\n'}
[0.142094] (robot_gazebo) StdoutLine: {'line': b'-- Up-to-date symlink: /root/Dojo/install/robot_gazebo/share/robot_gazebo/config/ros2_control.yaml\n'}
[0.142165] (robot_gazebo) StdoutLine: {'line': b'-- Up-to-date symlink: /root/Dojo/install/robot_gazebo/share/robot_gazebo/config/slam_config.yaml\n'}
[0.142371] (robot_gazebo) StdoutLine: {'line': b'-- Up-to-date symlink: /root/Dojo/install/robot_gazebo/share/robot_gazebo/rviz/complete_simulation.rviz\n'}
[0.142479] (robot_gazebo) StdoutLine: {'line': b'-- Up-to-date symlink: /root/Dojo/install/robot_gazebo/share/robot_gazebo/rviz/full_simulation.rviz\n'}
[0.142618] (robot_gazebo) StdoutLine: {'line': b'-- Up-to-date symlink: /root/Dojo/install/robot_gazebo/share/robot_gazebo/rviz/robot_simulation.rviz\n'}
[0.142733] (robot_gazebo) StdoutLine: {'line': b'-- Up-to-date symlink: /root/Dojo/install/robot_gazebo/share/robot_gazebo/rviz/simulation.rviz\n'}
[0.144314] (robot_gazebo) StdoutLine: {'line': b'-- Up-to-date symlink: /root/Dojo/install/robot_gazebo/share/robot_gazebo/worlds/agriculture.world\n'}
[0.144657] (robot_gazebo) StdoutLine: {'line': b'-- Up-to-date symlink: /root/Dojo/install/robot_gazebo/share/robot_gazebo/worlds/azcar.world\n'}
[0.144785] (robot_gazebo) StdoutLine: {'line': b'-- Up-to-date symlink: /root/Dojo/install/robot_gazebo/share/robot_gazebo/worlds/barrels.world\n'}
[0.144961] (robot_gazebo) StdoutLine: {'line': b'-- Up-to-date symlink: /root/Dojo/install/robot_gazebo/share/robot_gazebo/worlds/canyonview_field.world\n'}
[0.145078] (robot_gazebo) StdoutLine: {'line': b'-- Up-to-date symlink: /root/Dojo/install/robot_gazebo/share/robot_gazebo/worlds/city_osm_roundabout.world\n'}
[0.145173] (robot_gazebo) StdoutLine: {'line': b'-- Up-to-date symlink: /root/Dojo/install/robot_gazebo/share/robot_gazebo/worlds/city_osm_roundabout_combined.world\n'}
[0.145278] (robot_gazebo) StdoutLine: {'line': b'-- Up-to-date symlink: /root/Dojo/install/robot_gazebo/share/robot_gazebo/worlds/cyberzoo.world\n'}
[0.145399] (robot_gazebo) StdoutLine: {'line': b'-- Up-to-date symlink: /root/Dojo/install/robot_gazebo/share/robot_gazebo/worlds/cyberzoo2019_orange_poles.world\n'}
[0.146689] (robot_gazebo) StdoutLine: {'line': b'-- Up-to-date symlink: /root/Dojo/install/robot_gazebo/share/robot_gazebo/worlds/cyberzoo2019_orange_poles_panels.world\n'}
[0.146977] (robot_gazebo) StdoutLine: {'line': b'-- Up-to-date symlink: /root/Dojo/install/robot_gazebo/share/robot_gazebo/worlds/cyberzoo2019_orange_poles_panels_mats.world\n'}
[0.147099] (robot_gazebo) StdoutLine: {'line': b'-- Up-to-date symlink: /root/Dojo/install/robot_gazebo/share/robot_gazebo/worlds/cyberzoo2019_ralphthesis2020.world\n'}
[0.147202] (robot_gazebo) StdoutLine: {'line': b'-- Up-to-date symlink: /root/Dojo/install/robot_gazebo/share/robot_gazebo/worlds/cyberzoo_4_panels.world\n'}
[0.147298] (robot_gazebo) StdoutLine: {'line': b'-- Up-to-date symlink: /root/Dojo/install/robot_gazebo/share/robot_gazebo/worlds/cyberzoo_orange_poles.world\n'}
[0.147503] (robot_gazebo) StdoutLine: {'line': b'-- Up-to-date symlink: /root/Dojo/install/robot_gazebo/share/robot_gazebo/worlds/cyberzoo_panel.world\n'}
[0.147856] (robot_gazebo) StdoutLine: {'line': b'-- Up-to-date symlink: /root/Dojo/install/robot_gazebo/share/robot_gazebo/worlds/demo_world.world\n'}
[0.148057] (robot_gazebo) StdoutLine: {'line': b'-- Up-to-date symlink: /root/Dojo/install/robot_gazebo/share/robot_gazebo/worlds/dojo_world.world\n'}
[0.148363] (robot_gazebo) StdoutLine: {'line': b'-- Up-to-date symlink: /root/Dojo/install/robot_gazebo/share/robot_gazebo/worlds/drone_race_track_2018_actual.world\n'}
[0.148545] (robot_gazebo) StdoutLine: {'line': b'-- Up-to-date symlink: /root/Dojo/install/robot_gazebo/share/robot_gazebo/worlds/drone_race_track_2018_actual_with_gatepapers.world\n'}
[0.148746] (robot_gazebo) StdoutLine: {'line': b'-- Up-to-date symlink: /root/Dojo/install/robot_gazebo/share/robot_gazebo/worlds/empty.world\n'}
[0.149042] (robot_gazebo) StdoutLine: {'line': b'-- Up-to-date symlink: /root/Dojo/install/robot_gazebo/share/robot_gazebo/worlds/empty_aerial_manipulation.world\n'}
[0.149251] (robot_gazebo) StdoutLine: {'line': b'-- Up-to-date symlink: /root/Dojo/install/robot_gazebo/share/robot_gazebo/worlds/fetchit_challenge_arena_montreal2019.world\n'}
[0.149444] (robot_gazebo) StdoutLine: {'line': b'-- Up-to-date symlink: /root/Dojo/install/robot_gazebo/share/robot_gazebo/worlds/fetchit_challenge_arena_montreal2019_highlights.world\n'}
[0.149689] (robot_gazebo) StdoutLine: {'line': b'-- Up-to-date symlink: /root/Dojo/install/robot_gazebo/share/robot_gazebo/worlds/fetchit_challenge_arena_montreal2019_onlylights.world\n'}
[0.149921] (robot_gazebo) StdoutLine: {'line': b'-- Up-to-date symlink: /root/Dojo/install/robot_gazebo/share/robot_gazebo/worlds/fetchit_challenge_assembly.world\n'}
[0.150157] (robot_gazebo) StdoutLine: {'line': b'-- Up-to-date symlink: /root/Dojo/install/robot_gazebo/share/robot_gazebo/worlds/fetchit_challenge_atrezzo.world\n'}
[0.150444] (robot_gazebo) StdoutLine: {'line': b'-- Up-to-date symlink: /root/Dojo/install/robot_gazebo/share/robot_gazebo/worlds/fetchit_challenge_simple.world\n'}
[0.150581] (robot_gazebo) StdoutLine: {'line': b'-- Up-to-date symlink: /root/Dojo/install/robot_gazebo/share/robot_gazebo/worlds/fetchit_challenge_simple_highlights.world\n'}
[0.150694] (robot_gazebo) StdoutLine: {'line': b'-- Up-to-date symlink: /root/Dojo/install/robot_gazebo/share/robot_gazebo/worlds/fetchit_challenge_tests.world\n'}
[0.150799] (robot_gazebo) StdoutLine: {'line': b'-- Up-to-date symlink: /root/Dojo/install/robot_gazebo/share/robot_gazebo/worlds/fetchit_challenge_tests_lowlights.world\n'}
